
task_id,transaction_id,region,user_id,role,variant,step_index,action_name,application,duration_sec,start_time_sec,end_time_sec,decision_outcome,auto_score
invoice_approval,TX0401,LATAM,U998,AP Clerk,A,5,check_tolerance,SAP,36.64,83.85,120.49,exceeds_tolerance,0.6
invoice_approval,TX0401,LATAM,U998,AP Clerk,A,6,approve_invoice,SAP,27.27,120.49,147.75,approved,0.6
invoice_approval,TX0401,LATAM,U998,AP Clerk,A,7,record_log,Excel,8.23,147.75,155.98,approved,0.9
invoice_approval,TX0401,LATAM,U998,AP Clerk,A,8,notify_requester,Outlook,11.85,155.98,167.83,approved,0.8
invoice_approval,TX0402,Americas,U612,AP Clerk,D,1,read_email,Outlook,17.2,0.0,17.2,,0.8
invoice_approval,TX0402,Americas,U612,AP Clerk,D,2,download_attachment,Outlook,8.15,17.2,25.35,,0.8
invoice_approval,TX0402,Americas,U612,AP Clerk,D,3,open_invoice,PDF Viewer,18.88,25.35,44.23,,0.9
invoice_approval,TX0402,Americas,U612,AP Clerk,D,4,validate_invoice_data,SAP,46.05,44.23,90.28,,0.6
invoice_approval,TX0402,Americas,U612,AP Clerk,D,5,check_tolerance,SAP,25.09,90.28,115.37,within_tolerance,0.6
invoice_approval,TX0402,Americas,U612,AP Clerk,D,6,send_for_review,Outlook,50.56,115.37,165.92,requires_review,0.8
invoice_approval,TX0402,Americas,U612,AP Clerk,D,7,end_process,-,1.0,165.92,166.92,requires_review,0.6
invoice_approval,TX0403,NorthAmerica,U235,AP Clerk,C,1,read_email,Outlook,24.82,0.0,24.82,,0.8
invoice_approval,TX0403,NorthAmerica,U235,AP Clerk,C,2,download_attachment,Outlook,10.68,24.82,35.5,,0.8
invoice_approval,TX0403,NorthAmerica,U235,AP Clerk,C,3,open_invoice,PDF Viewer,16.31,35.5,51.81,,0.9
invoice_approval,TX0403,NorthAmerica,U235,AP Clerk,C,4,validate_invoice_data,SAP,36.27,51.81,88.08,,0.6
invoice_approval,TX0403,NorthAmerica,U235,AP Clerk,C,5,check_tolerance,SAP,29.1,88.08,117.19,within_tolerance,0.6
invoice_approval,TX0403,NorthAmerica,U235,AP Clerk,C,6,approve_invoice,SAP,26.67,117.19,143.86,approved,0.6
invoice_approval,TX0403,NorthAmerica,U235,AP Clerk,C,7,record_log,Excel,17.5,143.86,161.35,approved,0.9
invoice_approval,TX0403,NorthAmerica,U235,AP Clerk,C,8,update_local_log,Notepad,16.75,161.35,178.11,approved,0.9
invoice_approval,TX0403,NorthAmerica,U235,AP Clerk,C,9,notify_requester,Outlook,10.72,178.11,188.82,approved,0.8
invoice_approval,TX0404,APAC,U876,AP Clerk,A,1,read_email,Outlook,18.5,0.0,18.5,,0.8
invoice_approval,TX0404,APAC,U876,AP Clerk,A,2,download_attachment,Outlook,12.06,18.5,30.56,,0.8
invoice_approval,TX0404,APAC,U876,AP Clerk,A,3,open_invoice,PDF Viewer,12.79,30.56,43.35,,0.9
invoice_approval,TX0404,APAC,U876,AP Clerk,A,4,validate_invoice_data,SAP,42.84,43.35,86.2,,0.6
invoice_approval,TX0404,APAC,U876,AP Clerk,A,5,check_tolerance,SAP,36.02,86.2,122.22,within_tolerance,0.6
invoice_approval,TX0404,APAC,U876,AP Clerk,A,6,approve_invoice,SAP,22.2,122.22,144.42,approved,0.6
invoice_approval,TX0404,APAC,U876,AP Clerk,A,7,record_log,Excel,15.72,144.42,160.14,approved,0.9
invoice_approval,TX0404,APAC,U876,AP Clerk,A,8,notify_requester,Outlook,10.95,160.14,171.09,approved,0.8
invoice_approval,TX0405,Americas,U673,AP Clerk,E,1,read_email,Outlook,23.22,0.0,23.22,,0.8
invoice_approval,TX0405,Americas,U673,AP Clerk,E,2,download_attachment,Outlook,10.75,23.22,33.98,,0.8
invoice_approval,TX0405,Americas,U673,AP Clerk,E,3,open_invoice,PDF Viewer,18.58,33.98,52.55,,0.9
invoice_approval,TX0405,Americas,U673,AP Clerk,E,4,validate_invoice_data,SAP,37.7,52.55,90.25,,0.6
invoice_approval,TX0405,Americas,U673,AP Clerk,E,5,check_tolerance,SAP,34.02,90.25,124.27,within_tolerance,0.6
invoice_approval,TX0405,Americas,U673,AP Clerk,E,6,approve_invoice,SAP,24.07,124.27,148.33,approved,0.6
invoice_approval,TX0405,Americas,U673,AP Clerk,E,7,record_log,Excel,17.93,148.33,166.26,approved,0.9
invoice_approval,TX0405,Americas,U673,AP Clerk,E,8,compile_summary,Excel,44.94,166.26,211.21,approved,0.9
invoice_approval,TX0405,Americas,U673,AP Clerk,E,9,notify_requester,Outlook,11.19,211.21,222.4,approved,0.8
invoice_approval,TX0406,APAC,U151,AP Clerk,B,1,read_email,Outlook,12.62,0.0,12.62,,0.8
invoice_approval,TX0406,APAC,U151,AP Clerk,B,2,download_attachment,Outlook,10.82,12.62,23.45,,0.8
invoice_approval,TX0406,APAC,U151,AP Clerk,B,3,open_invoice,PDF Viewer,16.05,23.45,39.49,,0.9
invoice_approval,TX0406,APAC,U151,AP Clerk,B,4,validate_invoice_data,SAP,42.05,39.49,81.55,,0.6
invoice_approval,TX0406,APAC,U151,AP Clerk,B,5,check_tolerance,SAP,25.5,81.55,107.05,within_tolerance,0.6
invoice_approval,TX0406,APAC,U151,AP Clerk,B,6,approve_invoice,SAP,26.68,107.05,133.73,approved,0.6
invoice_approval,TX0406,APAC,U151,AP Clerk,B,7,manager_approval,Outlook,36.18,133.73,169.91,approved,0.8
invoice_approval,TX0406,APAC,U151,AP Clerk,B,8,record_log,Excel,10.81,169.91,180.72,approved,0.9
invoice_approval,TX0406,APAC,U151,AP Clerk,B,9,notify_requester,Outlook,9.13,180.72,189.86,approved,0.8
invoice_approval,TX0407,APAC,U302,Manager,A,1,read_email,Outlook,13.43,0.0,13.43,,0.8
invoice_approval,TX0407,APAC,U302,Manager,A,2,download_attachment,Outlook,8.23,13.43,21.66,,0.8
invoice_approval,TX0407,APAC,U302,Manager,A,3,open_invoice,PDF Viewer,10.66,21.66,32.32,,0.9
invoice_approval,TX0407,APAC,U302,Manager,A,4,validate_invoice_data,SAP,56.56,32.32,88.88,,0.6
invoice_approval,TX0407,APAC,U302,Manager,A,5,check_tolerance,SAP,27.79,88.88,116.67,within_tolerance,0.6
invoice_approval,TX0407,APAC,U302,Manager,A,6,approve_invoice,SAP,32.43,116.67,149.1,approved,0.6
invoice_approval,TX0407,APAC,U302,Manager,A,7,record_log,Excel,20.39,149.1,169.49,approved,0.9
invoice_approval,TX0407,APAC,U302,Manager,A,8,notify_requester,Outlook,11.97,169.49,181.46,approved,0.8
invoice_approval,TX0408,LATAM,U759,Manager,A,1,read_email,Outlook,17.28,0.0,17.28,,0.8
invoice_approval,TX0408,LATAM,U759,Manager,A,2,download_attachment,Outlook,7.87,17.28,25.16,,0.8
invoice_approval,TX0408,LATAM,U759,Manager,A,3,open_invoice,PDF Viewer,15.63,25.16,40.78,,0.9
invoice_approval,TX0408,LATAM,U759,Manager,A,4,validate_invoice_data,SAP,43.26,40.78,84.04,,0.6
invoice_approval,TX0408,LATAM,U759,Manager,A,5,check_tolerance,SAP,45.68,84.04,129.72,within_tolerance,0.6
invoice_approval,TX0408,LATAM,U759,Manager,A,6,approve_invoice,SAP,30.11,129.72,159.83,approved,0.6
invoice_approval,TX0408,LATAM,U759,Manager,A,7,record_log,Excel,12.92,159.83,172.75,approved,0.9
invoice_approval,TX0408,LATAM,U759,Manager,A,8,notify_requester,Outlook,9.08,172.75,181.83,approved,0.8
invoice_approval,TX0409,APAC,U130,AP Clerk,B,1,read_email,Outlook,12.97,0.0,12.97,,0.8
invoice_approval,TX0409,APAC,U130,AP Clerk,B,2,download_attachment,Outlook,12.6,12.97,25.57,,0.8
invoice_approval,TX0409,APAC,U130,AP Clerk,B,3,open_invoice,PDF Viewer,17.97,25.57,43.54,,0.9
invoice_approval,TX0409,APAC,U130,AP Clerk,B,4,validate_invoice_data,SAP,44.61,43.54,88.15,,0.6
invoice_approval,TX0409,APAC,U130,AP Clerk,B,5,check_tolerance,SAP,24.63,88.15,112.78,within_tolerance,0.6
invoice_approval,TX0409,APAC,U130,AP Clerk,B,6,approve_invoice,SAP,18.63,112.78,131.41,approved,0.6
invoice_approval,TX0409,APAC,U130,AP Clerk,B,7,manager_approval,Outlook,51.92,131.41,183.33,approved,0.8
invoice_approval,TX0409,APAC,U130,AP Clerk,B,8,record_log,Excel,9.75,183.33,193.08,approved,0.9
invoice_approval,TX0409,APAC,U130,AP Clerk,B,9,notify_requester,Outlook,11.77,193.08,204.85,approved,0.8
invoice_approval,TX0410,Americas,U765,AP Clerk,A,1,read_email,Outlook,18.21,0.0,18.21,,0.8
invoice_approval,TX0410,Americas,U765,AP Clerk,A,2,download_attachment,Outlook,13.16,18.21,31.37,,0.8
invoice_approval,TX0410,Americas,U765,AP Clerk,A,3,open_invoice,PDF Viewer,12.51,31.37,43.88,,0.9
invoice_approval,TX0410,Americas,U765,AP Clerk,A,4,validate_invoice_data,SAP,36.02,43.88,79.9,,0.6
invoice_approval,TX0410,Americas,U765,AP Clerk,A,5,check_tolerance,SAP,30.19,79.9,110.09,within_tolerance,0.6
invoice_approval,TX0410,Americas,U765,AP Clerk,A,6,approve_invoice,SAP,28.53,110.09,138.62,approved,0.6
invoice_approval,TX0410,Americas,U765,AP Clerk,A,7,record_log,Excel,17.5,138.62,156.12,approved,0.9
invoice_approval,TX0410,Americas,U765,AP Clerk,A,8,notify_requester,Outlook,10.55,156.12,166.67,approved,0.8
invoice_approval,TX0411,NorthAmerica,U545,AP Clerk,B,1,read_email,Outlook,15.79,0.0,15.79,,0.8
invoice_approval,TX0411,NorthAmerica,U545,AP Clerk,B,2,download_attachment,Outlook,13.86,15.79,29.65,,0.8
invoice_approval,TX0411,NorthAmerica,U545,AP Clerk,B,3,open_invoice,PDF Viewer,17.77,29.65,47.42,,0.9
invoice_approval,TX0411,NorthAmerica,U545,AP Clerk,B,4,validate_invoice_data,SAP,53.18,47.42,100.6,,0.6
invoice_approval,TX0411,NorthAmerica,U545,AP Clerk,B,5,check_tolerance,SAP,29.16,100.6,129.75,within_tolerance,0.6
invoice_approval,TX0411,NorthAmerica,U545,AP Clerk,B,6,approve_invoice,SAP,15.56,129.75,145.31,approved,0.6
invoice_approval,TX0411,NorthAmerica,U545,AP Clerk,B,7,manager_approval,Outlook,75.21,145.31,220.52,approved,0.8
invoice_approval,TX0411,NorthAmerica,U545,AP Clerk,B,8,record_log,Excel,18.54,220.52,239.06,approved,0.9
invoice_approval,TX0411,NorthAmerica,U545,AP Clerk,B,9,notify_requester,Outlook,9.59,239.06,248.65,approved,0.8
invoice_approval,TX0412,LATAM,U515,AP Clerk,A,1,read_email,Outlook,22.02,0.0,22.02,,0.8
invoice_approval,TX0412,LATAM,U515,AP Clerk,A,2,download_attachment,Outlook,14.27,22.02,36.28,,0.8
invoice_approval,TX0412,LATAM,U515,AP Clerk,A,3,open_invoice,PDF Viewer,19.63,36.28,55.92,,0.9
invoice_approval,TX0412,LATAM,U515,AP Clerk,A,4,validate_invoice_data,SAP,41.3,55.92,97.22,,0.6
invoice_approval,TX0412,LATAM,U515,AP Clerk,A,5,check_tolerance,SAP,22.26,97.22,119.48,within_tolerance,0.6
invoice_approval,TX0412,LATAM,U515,AP Clerk,A,6,approve_invoice,SAP,23.6,119.48,143.09,approved,0.6
invoice_approval,TX0412,LATAM,U515,AP Clerk,A,7,record_log,Excel,13.53,143.09,156.61,approved,0.9
invoice_approval,TX0412,LATAM,U515,AP Clerk,A,8,notify_requester,Outlook,11.71,156.61,168.32,approved,0.8
invoice_approval,TX0413,Americas,U776,AP Clerk,D,1,read_email,Outlook,10.47,0.0,10.47,,0.8
invoice_approval,TX0413,Americas,U776,AP Clerk,D,2,download_attachment,Outlook,7.07,10.47,17.54,,0.8
invoice_approval,TX0413,Americas,U776,AP Clerk,D,3,open_invoice,PDF Viewer,14.22,17.54,31.76,,0.9
invoice_approval,TX0413,Americas,U776,AP Clerk,D,4,validate_invoice_data,SAP,34.18,31.76,65.94,,0.6
invoice_approval,TX0413,Americas,U776,AP Clerk,D,5,check_tolerance,SAP,27.52,65.94,93.46,within_tolerance,0.6
invoice_approval,TX0413,Americas,U776,AP Clerk,D,6,send_for_review,Outlook,44.72,93.46,138.18,requires_review,0.8
invoice_approval,TX0413,Americas,U776,AP Clerk,D,7,end_process,-,1.0,138.18,139.18,requires_review,0.6
invoice_approval,TX0414,APAC,U545,Manager,E,1,read_email,Outlook,33.11,0.0,33.11,,0.8
invoice_approval,TX0414,APAC,U545,Manager,E,2,download_attachment,Outlook,5.36,33.11,38.46,,0.8
invoice_approval,TX0414,APAC,U545,Manager,E,3,open_invoice,PDF Viewer,10.23,38.46,48.69,,0.9
invoice_approval,TX0414,APAC,U545,Manager,E,4,validate_invoice_data,SAP,33.17,48.69,81.86,,0.6
invoice_approval,TX0414,APAC,U545,Manager,E,5,check_tolerance,SAP,14.51,81.86,96.38,within_tolerance,0.6
invoice_approval,TX0414,APAC,U545,Manager,E,6,approve_invoice,SAP,24.24,96.38,120.61,approved,0.6
invoice_approval,TX0414,APAC,U545,Manager,E,7,record_log,Excel,22.95,120.61,143.56,approved,0.9
invoice_approval,TX0414,APAC,U545,Manager,E,8,compile_summary,Excel,41.58,143.56,185.14,approved,0.9
invoice_approval,TX0414,APAC,U545,Manager,E,9,notify_requester,Outlook,10.08,185.14,195.22,approved,0.8
invoice_approval,TX0415,NorthAmerica,U467,AP Clerk,D,1,read_email,Outlook,19.96,0.0,19.96,,0.8
invoice_approval,TX0415,NorthAmerica,U467,AP Clerk,D,2,download_attachment,Outlook,9.85,19.96,29.81,,0.8
invoice_approval,TX0415,NorthAmerica,U467,AP Clerk,D,3,open_invoice,PDF Viewer,15.99,29.81,45.79,,0.9
invoice_approval,TX0415,NorthAmerica,U467,AP Clerk,D,4,validate_invoice_data,SAP,27.85,45.79,73.65,,0.6
invoice_approval,TX0415,NorthAmerica,U467,AP Clerk,D,5,check_tolerance,SAP,34.45,73.65,108.09,within_tolerance,0.6
invoice_approval,TX0415,NorthAmerica,U467,AP Clerk,D,6,send_for_review,Outlook,47.57,108.09,155.66,requires_review,0.8
invoice_approval,TX0415,NorthAmerica,U467,AP Clerk,D,7,end_process,-,1.0,155.66,156.66,requires_review,0.6
invoice_approval,TX0416,LATAM,U778,AP Clerk,B,1,read_email,Outlook,24.09,0.0,24.09,,0.8
invoice_approval,TX0416,LATAM,U778,AP Clerk,B,2,download_attachment,Outlook,12.93,24.09,37.02,,0.8
invoice_approval,TX0416,LATAM,U778,AP Clerk,B,3,open_invoice,PDF Viewer,17.09,37.02,54.11,,0.9
invoice_approval,TX0416,LATAM,U778,AP Clerk,B,4,validate_invoice_data,SAP,32.13,54.11,86.23,,0.6
invoice_approval,TX0416,LATAM,U778,AP Clerk,B,5,check_tolerance,SAP,24.27,86.23,110.51,within_tolerance,0.6
invoice_approval,TX0416,LATAM,U778,AP Clerk,B,6,approve_invoice,SAP,27.46,110.51,137.97,approved,0.6
invoice_approval,TX0416,LATAM,U778,AP Clerk,B,7,manager_approval,Outlook,61.61,137.97,199.58,approved,0.8
invoice_approval,TX0416,LATAM,U778,AP Clerk,B,8,record_log,Excel,15.43,199.58,215.02,approved,0.9
invoice_approval,TX0416,LATAM,U778,AP Clerk,B,9,notify_requester,Outlook,9.34,215.02,224.35,approved,0.8
invoice_approval,TX0417,LATAM,U239,AP Clerk,C,1,read_email,Outlook,17.76,0.0,17.76,,0.8
invoice_approval,TX0417,LATAM,U239,AP Clerk,C,2,download_attachment,Outlook,8.05,17.76,25.81,,0.8
invoice_approval,TX0417,LATAM,U239,AP Clerk,C,3,open_invoice,PDF Viewer,11.77,25.81,37.58,,0.9
invoice_approval,TX0417,LATAM,U239,AP Clerk,C,4,validate_invoice_data,SAP,23.03,37.58,60.61,,0.6
invoice_approval,TX0417,LATAM,U239,AP Clerk,C,5,check_tolerance,SAP,33.85,60.61,94.46,within_tolerance,0.6
invoice_approval,TX0417,LATAM,U239,AP Clerk,C,6,approve_invoice,SAP,21.63,94.46,116.09,approved,0.6
invoice_approval,TX0417,LATAM,U239,AP Clerk,C,7,record_log,Excel,16.13,116.09,132.22,approved,0.9
invoice_approval,TX0417,LATAM,U239,AP Clerk,C,8,update_local_log,Notepad,13.67,132.22,145.89,approved,0.9
invoice_approval,TX0417,LATAM,U239,AP Clerk,C,9,notify_requester,Outlook,9.85,145.89,155.74,approved,0.8
invoice_approval,TX0418,LATAM,U331,AP Clerk,A,1,read_email,Outlook,14.8,0.0,14.8,,0.8
invoice_approval,TX0418,LATAM,U331,AP Clerk,A,2,download_attachment,Outlook,7.59,14.8,22.39,,0.8
invoice_approval,TX0418,LATAM,U331,AP Clerk,A,3,open_invoice,PDF Viewer,16.68,22.39,39.07,,0.9
invoice_approval,TX0418,LATAM,U331,AP Clerk,A,4,validate_invoice_data,SAP,33.97,39.07,73.04,,0.6
invoice_approval,TX0418,LATAM,U331,AP Clerk,A,5,check_tolerance,SAP,21.77,73.04,94.81,within_tolerance,0.6
invoice_approval,TX0418,LATAM,U331,AP Clerk,A,6,approve_invoice,SAP,24.93,94.81,119.75,approved,0.6
invoice_approval,TX0418,LATAM,U331,AP Clerk,A,7,record_log,Excel,7.58,119.75,127.32,approved,0.9
invoice_approval,TX0418,LATAM,U331,AP Clerk,A,8,notify_requester,Outlook,14.11,127.32,141.43,approved,0.8
invoice_approval,TX0419,NorthAmerica,U477,AP Clerk,B,1,read_email,Outlook,12.39,0.0,12.39,,0.8
invoice_approval,TX0419,NorthAmerica,U477,AP Clerk,B,2,download_attachment,Outlook,10.53,12.39,22.93,,0.8
invoice_approval,TX0419,NorthAmerica,U477,AP Clerk,B,3,open_invoice,PDF Viewer,19.07,22.93,41.99,,0.9
invoice_approval,TX0419,NorthAmerica,U477,AP Clerk,B,4,validate_invoice_data,SAP,52.63,41.99,94.62,,0.6
invoice_approval,TX0419,NorthAmerica,U477,AP Clerk,B,5,check_tolerance,SAP,52.83,94.62,147.45,within_tolerance,0.6
invoice_approval,TX0419,NorthAmerica,U477,AP Clerk,B,6,approve_invoice,SAP,23.23,147.45,170.67,approved,0.6
invoice_approval,TX0419,NorthAmerica,U477,AP Clerk,B,7,manager_approval,Outlook,54.09,170.67,224.77,approved,0.8
invoice_approval,TX0419,NorthAmerica,U477,AP Clerk,B,8,record_log,Excel,15.35,224.77,240.12,approved,0.9
invoice_approval,TX0419,NorthAmerica,U477,AP Clerk,B,9,notify_requester,Outlook,10.66,240.12,250.78,approved,0.8
invoice_approval,TX0420,LATAM,U779,Analyst,C,1,read_email,Outlook,18.63,0.0,18.63,,0.8
invoice_approval,TX0420,LATAM,U779,Analyst,C,2,download_attachment,Outlook,13.75,18.63,32.38,,0.8
invoice_approval,TX0420,LATAM,U779,Analyst,C,3,open_invoice,PDF Viewer,17.67,32.38,50.05,,0.9
invoice_approval,TX0420,LATAM,U779,Analyst,C,4,validate_invoice_data,SAP,42.58,50.05,92.63,,0.6
invoice_approval,TX0420,LATAM,U779,Analyst,C,5,check_tolerance,SAP,23.39,92.63,116.01,exceeds_tolerance,0.6
invoice_approval,TX0420,LATAM,U779,Analyst,C,6,approve_invoice,SAP,19.22,116.01,135.24,approved,0.6
invoice_approval,TX0420,LATAM,U779,Analyst,C,7,record_log,Excel,20.78,135.24,156.02,approved,0.9
invoice_approval,TX0420,LATAM,U779,Analyst,C,8,update_local_log,Notepad,14.12,156.02,170.14,approved,0.9
invoice_approval,TX0420,LATAM,U779,Analyst,C,9,notify_requester,Outlook,10.47,170.14,180.6,approved,0.8
invoice_approval,TX0421,LATAM,U439,AP Clerk,B,1,read_email,Outlook,28.67,0.0,28.67,,0.8
invoice_approval,TX0421,LATAM,U439,AP Clerk,B,2,download_attachment,Outlook,8.68,28.67,37.36,,0.8
invoice_approval,TX0421,LATAM,U439,AP Clerk,B,3,open_invoice,PDF Viewer,14.74,37.36,52.1,,0.9
invoice_approval,TX0421,LATAM,U439,AP Clerk,B,4,validate_invoice_data,SAP,42.6,52.1,94.7,,0.6
invoice_approval,TX0421,LATAM,U439,AP Clerk,B,5,check_tolerance,SAP,41.78,94.7,136.47,within_tolerance,0.6
invoice_approval,TX0421,LATAM,U439,AP Clerk,B,6,approve_invoice,SAP,20.35,136.47,156.82,approved,0.6
invoice_approval,TX0421,LATAM,U439,AP Clerk,B,7,manager_approval,Outlook,55.08,156.82,211.9,approved,0.8
invoice_approval,TX0421,LATAM,U439,AP Clerk,B,8,record_log,Excel,14.45,211.9,226.35,approved,0.9
invoice_approval,TX0421,LATAM,U439,AP Clerk,B,9,notify_requester,Outlook,8.8,226.35,235.15,approved,0.8
invoice_approval,TX0422,Americas,U398,Supervisor,C,1,read_email,Outlook,20.51,0.0,20.51,,0.8
invoice_approval,TX0422,Americas,U398,Supervisor,C,2,download_attachment,Outlook,8.25,20.51,28.76,,0.8
invoice_approval,TX0422,Americas,U398,Supervisor,C,3,open_invoice,PDF Viewer,12.68,28.76,41.44,,0.9
invoice_approval,TX0422,Americas,U398,Supervisor,C,4,validate_invoice_data,SAP,50.31,41.44,91.75,,0.6
invoice_approval,TX0422,Americas,U398,Supervisor,C,5,check_tolerance,SAP,34.71,91.75,126.46,within_tolerance,0.6
invoice_approval,TX0422,Americas,U398,Supervisor,C,6,approve_invoice,SAP,24.44,126.46,150.9,approved,0.6
invoice_approval,TX0422,Americas,U398,Supervisor,C,7,record_log,Excel,17.1,150.9,168.0,approved,0.9
invoice_approval,TX0422,Americas,U398,Supervisor,C,8,update_local_log,Notepad,18.09,168.0,186.09,approved,0.9
invoice_approval,TX0422,Americas,U398,Supervisor,C,9,notify_requester,Outlook,13.88,186.09,199.97,approved,0.8
invoice_approval,TX0423,Americas,U718,AP Clerk,C,1,read_email,Outlook,17.6,0.0,17.6,,0.8
invoice_approval,TX0423,Americas,U718,AP Clerk,C,2,download_attachment,Outlook,9.06,17.6,26.66,,0.8
invoice_approval,TX0423,Americas,U718,AP Clerk,C,3,open_invoice,PDF Viewer,8.14,26.66,34.8,,0.9
invoice_approval,TX0423,Americas,U718,AP Clerk,C,4,validate_invoice_data,SAP,45.97,34.8,80.78,,0.6
invoice_approval,TX0423,Americas,U718,AP Clerk,C,5,check_tolerance,SAP,29.12,80.78,109.9,within_tolerance,0.6
invoice_approval,TX0423,Americas,U718,AP Clerk,C,6,approve_invoice,SAP,34.3,109.9,144.2,approved,0.6
invoice_approval,TX0423,Americas,U718,AP Clerk,C,7,record_log,Excel,17.43,144.2,161.63,approved,0.9
invoice_approval,TX0423,Americas,U718,AP Clerk,C,8,update_local_log,Notepad,10.52,161.63,172.15,approved,0.9
invoice_approval,TX0423,Americas,U718,AP Clerk,C,9,notify_requester,Outlook,9.54,172.15,181.69,approved,0.8
invoice_approval,TX0424,EMEA,U941,AP Clerk,B,1,read_email,Outlook,21.75,0.0,21.75,,0.8
invoice_approval,TX0424,EMEA,U941,AP Clerk,B,2,download_attachment,Outlook,1.0,21.75,22.75,,0.8
invoice_approval,TX0424,EMEA,U941,AP Clerk,B,3,open_invoice,PDF Viewer,15.32,22.75,38.08,,0.9
invoice_approval,TX0424,EMEA,U941,AP Clerk,B,4,validate_invoice_data,SAP,40.94,38.08,79.02,,0.6
invoice_approval,TX0424,EMEA,U941,AP Clerk,B,5,check_tolerance,SAP,24.15,79.02,103.17,within_tolerance,0.6
invoice_approval,TX0424,EMEA,U941,AP Clerk,B,6,approve_invoice,SAP,22.32,103.17,125.49,approved,0.6
invoice_approval,TX0424,EMEA,U941,AP Clerk,B,7,manager_approval,Outlook,52.15,125.49,177.63,approved,0.8
invoice_approval,TX0424,EMEA,U941,AP Clerk,B,8,record_log,Excel,14.64,177.63,192.27,approved,0.9
invoice_approval,TX0424,EMEA,U941,AP Clerk,B,9,notify_requester,Outlook,8.17,192.27,200.44,approved,0.8
invoice_approval,TX0425,APAC,U218,AP Clerk,D,1,read_email,Outlook,14.46,0.0,14.46,,0.8
invoice_approval,TX0425,APAC,U218,AP Clerk,D,2,download_attachment,Outlook,10.76,14.46,25.22,,0.8
invoice_approval,TX0425,APAC,U218,AP Clerk,D,3,open_invoice,PDF Viewer,5.37,25.22,30.6,,0.9
invoice_approval,TX0425,APAC,U218,AP Clerk,D,4,validate_invoice_data,SAP,43.62,30.6,74.21,,0.6
invoice_approval,TX0425,APAC,U218,AP Clerk,D,5,check_tolerance,SAP,35.16,74.21,109.37,within_tolerance,0.6
invoice_approval,TX0425,APAC,U218,AP Clerk,D,6,send_for_review,Outlook,46.58,109.37,155.95,requires_review,0.8
invoice_approval,TX0425,APAC,U218,AP Clerk,D,7,end_process,-,1.0,155.95,156.95,requires_review,0.6
invoice_approval,TX0426,NorthAmerica,U112,AP Clerk,D,1,read_email,Outlook,22.49,0.0,22.49,,0.8
invoice_approval,TX0426,NorthAmerica,U112,AP Clerk,D,2,download_attachment,Outlook,10.86,22.49,33.35,,0.8
invoice_approval,TX0426,NorthAmerica,U112,AP Clerk,D,3,open_invoice,PDF Viewer,11.25,33.35,44.6,,0.9
invoice_approval,TX0426,NorthAmerica,U112,AP Clerk,D,4,validate_invoice_data,SAP,35.07,44.6,79.67,,0.6
invoice_approval,TX0426,NorthAmerica,U112,AP Clerk,D,5,check_tolerance,SAP,39.01,79.67,118.67,within_tolerance,0.6
invoice_approval,TX0426,NorthAmerica,U112,AP Clerk,D,6,send_for_review,Outlook,60.08,118.67,178.75,requires_review,0.8
invoice_approval,TX0426,NorthAmerica,U112,AP Clerk,D,7,end_process,-,1.0,178.75,179.75,requires_review,0.6
invoice_approval,TX0427,APAC,U542,Manager,E,1,read_email,Outlook,17.7,0.0,17.7,,0.8
invoice_approval,TX0427,APAC,U542,Manager,E,2,download_attachment,Outlook,8.05,17.7,25.74,,0.8
invoice_approval,TX0427,APAC,U542,Manager,E,3,open_invoice,PDF Viewer,14.08,25.74,39.83,,0.9
invoice_approval,TX0427,APAC,U542,Manager,E,4,validate_invoice_data,SAP,57.86,39.83,97.68,,0.6
invoice_approval,TX0427,APAC,U542,Manager,E,5,check_tolerance,SAP,29.64,97.68,127.33,within_tolerance,0.6
invoice_approval,TX0427,APAC,U542,Manager,E,6,approve_invoice,SAP,32.94,127.33,160.27,approved,0.6
invoice_approval,TX0427,APAC,U542,Manager,E,7,record_log,Excel,13.65,160.27,173.93,approved,0.9
invoice_approval,TX0427,APAC,U542,Manager,E,8,compile_summary,Excel,29.69,173.93,203.62,approved,0.9
invoice_approval,TX0427,APAC,U542,Manager,E,9,notify_requester,Outlook,8.38,203.62,212.0,approved,0.8
invoice_approval,TX0428,NorthAmerica,U806,Analyst,A,1,read_email,Outlook,12.43,0.0,12.43,,0.8
invoice_approval,TX0428,NorthAmerica,U806,Analyst,A,2,download_attachment,Outlook,9.83,12.43,22.26,,0.8
invoice_approval,TX0428,NorthAmerica,U806,Analyst,A,3,open_invoice,PDF Viewer,15.54,22.26,37.8,,0.9
invoice_approval,TX0428,NorthAmerica,U806,Analyst,A,4,validate_invoice_data,SAP,43.75,37.8,81.55,,0.6
invoice_approval,TX0428,NorthAmerica,U806,Analyst,A,5,check_tolerance,SAP,30.16,81.55,111.71,within_tolerance,0.6
invoice_approval,TX0428,NorthAmerica,U806,Analyst,A,6,approve_invoice,SAP,15.99,111.71,127.7,approved,0.6
invoice_approval,TX0428,NorthAmerica,U806,Analyst,A,7,record_log,Excel,14.04,127.7,141.74,approved,0.9
invoice_approval,TX0428,NorthAmerica,U806,Analyst,A,8,notify_requester,Outlook,8.09,141.74,149.82,approved,0.8
invoice_approval,TX0429,APAC,U124,Manager,A,1,read_email,Outlook,26.46,0.0,26.46,,0.8
